lat,lng,city,state,date,year,month
49.789617,-93.6748203,Lake Winnange (Canada),ON,2013-08-13T23:20:00.000Z,2013,8
45.8023305,-81.7235977,Wikwemikong (Canada),ON,2008-05-15T15:00:00.000Z,2008,5
48.7162203,-86.3758953,Marathon,ON,2014-06-14T22:00:00.000Z,2014,6
52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10
51.266667,-80.6499999,Moosonee (Canada),ON,2007-01-18T17:30:00.000Z,2007,1
52.9239892,-82.4283488428012,Attawapiskat (Canada),ON,2012-10-08T21:45:00.000Z,2012,10
49.1055984,-81.0136031,Cochrane (Canada),ON,2012-09-04T22:00:00.000Z,2012,9
50.097436,-91.9165156,Sioux Lookout (Canada),ON,2009-03-07T23:00:00.000Z,2009,3
50.1785158,-86.713331,Northern Canada,ON,1995-02-06T01:00:00.000Z,1995,2
49.51988855,-84.568322602413,Eagle (Canada),ON,2007-10-08T21:00:00.000Z,2007,10
49.70434385,-87.766674169786,Bearskin Lake (Canada),ON,2007-10-26T19:00:00.000Z,2007,10
46.6103312,-81.0073924,Val Caron (Canada),ON,1974-11-15T15:40:00.000Z,1974,11
